Store,RR State,Store Format,Store Name,City,Timing
442,Chalakudy,TRICHUR,"Reliance Fresh, Reliance Retail Ltd,  Buildg. No. 476/1, K K Tower KSRTC Road, Chalakkudy P O Thrissur - 680 307.",680307,10.30am-9.30pm,18001028330
443,Irinjalakuda,TRICHUR,"Reliance Fresh, Reliance Retail Ltd,  Nakkara Complex, Opp. Town Hall, Irinjalakkuda Trichur- 680 121",680121,7am-9pm,18001037453
444,Kunnamangalam,CALICUT,"Reliance Fresh, Reliance Retail Ltd,  Sreepadmam Building Opp. Pvt Bus Stand, Kunnamangalam, Calicut - 673 571",673571,7am-9pm,18001033243
445,Thamarassery,CALICUT,"Reliance Super, Reliance RetailLtd, Kanjirathinkal Towers, Opp. Post Office, Thamarassery P O, Calicut – 673 573",673573,10am-9pam,18001034245
446,East Fort,TRICHUR,"Reliance Super, Reliance Retail Ltd, City Palace, East Fort Junction Trichur – 680 005",680005,10.30am-9.30pm,18001030436
447,UtsaComplex,KOLKATA,"Reliance Fresh Ltd, Shop No.Com101-104, Ground floor, AG/1 Utsa Centre , Condeville Com, Actiot Area-I, Rajarhat, Kolkata.",700101,10am-9pam,18001034855
448,Budgebudge,KOLKATA,"20/b S.N.Banerjee Road ,P.S. Budge Budge",700137,10.30am-9.30pm,18001030478
449,SodepurBarasatRoad,KOLKATA,"Katghola , Sodepur Barasat Rd., Po- Sodepur , P S - Ghola Kolkata-700110",700110,10am-9pam,18001036440
450,BangurAvenue,KOLKATA,"88 Block B, Bangur Avenue",700055,8am-9pm,18001034600
451,Barasat Colony More,KOLKATA,"reliance fresh ltd,13,laxmi narayan colony,kolkata,barasat",700124,9.30am-8.30pm,18001028629
452,Jodhpur Park,KOLKATA,"71,Jodhpur Park Kolkata-700068 Weat Bengal",700068,7am-9pm,18001028608
453,Barrackpore Railway Station,KOLKATA,"Barrackpore, gaja goli , 24 pgs(N) Barrackpore, PS Tithaghar",700120,9.30am-8.30pm,18001027353
454,Kedarnath M Lane,KOLKATA,"Reliance Fresh Limited. 12/1 Kedarnath Mukherjee lane, 100ft HIT Road, Ward no: 23 Kdm Market Area, Howrah 711101",711101,7am-9pm,18001032762
455,NetajiNagar,KOLKATA,"Indraprastha Appartment, 2/65, NSC Bose Road, Nataji Nagar, Kolkata - 700092",700092,10am-9pam,18001032430
456,Italgacha  Vasundhara Apartment,KOLKATA,"Basundhara Apartment 27, Basundhara Apartment, Italgacha Road, Airport Gate No.1,  Italgacha, North 24 pargana, W.B",700079,7am-9pm,18001027452
457,"Rajarahat, Shresta Garden",KOLKATA,"Shreshta Arcade, Holding no. RGM/3/163 & 197. BL-D,Ward no. 5, Rajarhat Main Road, Kalipark, P.S - Airport",700064,10am-9pam,18001029958
458,Ramanthapur,HYDERABAD,"Reliance fresh Shop no 1,2,15&16 Sai bhavani meera kam shetty mall Ramanthapur hyderabd",500013,10am-9pam,18001031975
459,Habsiguda,HYDERABAD,"Reliance fresh limited,Habitat homes ,plot no13&14 survey no 21,habsiguda,Andhrapradesh.",500007,10.30am-9.30pm,18001027422
460,"Vinaynagar Colony, Saidabad",HYDERABAD,"M NO 17-1-383/11/102&103 Sri Radha Residency,PlNo:11 Vinay Nagar,Saidabad,Hyderabad",500059,9am-9pm,18001034532
461,Vidyanagar,HYDERABAD,Reliance Fresh limited M.No:1-9-640&640/1 Samhitha Enclave Vidyanagar Hyderbad,500044,9am-9pm,18001031449
462,Survey of India,HYDERABAD,"Reliance fresh limited,survey of India, survey no;734/4,plot no:25,Balaji pride,Prasanth nagar,uppal,Hyd-500039",500039,10am-9pam,18001032791
463,Vanasthalipuram,HYDERABAD,"Rf vanasthalipuram ,polt No 27&298 ,Prasanthnagar,hill colony ,Andhra pradesh.",500070,10am-9pam,18001036134
464,Nagole Village,HYDERABAD,"Creative Sneha palace,Plot No 73p,74&75 Nagole Village, Survey Nos 141,142,143,&144 Hyderabad,Andrapradesh.",500068,10am-9pam,18001033185
465,Shivam,HYDERABAD,"M NO;2-2-1109/A/7,8&9 SHIVAM ROAD AMBERPET",500013,10am-9pam,18001029351
466,Manikonda,HYDERABAD,"Manikonda, Shri Sai Vaishnavi Enclave, Pappalaguda Village, Rajendra Nagar Mandal, Ranga Reddy Dist., Hyderabad, Telangana",500089,7am-9pm,18001032760
467,"Moodal Palaya, Ambalaal Property",BANGALORE,"BBMP, 1st main road, Huchappa layout,Amarajyotinagara, Moodalapalya, Bangalore",560072,10am-9pam,18001031299
468,"Loharuka, Khaikalli",KOLKATA,"Green Wood, VIP Road, Kaikhali,P. O. Airport, Kolkata",700152,7am-9pm,18001032950
469,Imperial Mall,PUNE,"Konkane Chowk,Pimple Saudagar,PCMC, Pune",411057,10.30am-9.30pm,18001035835
470,Gachibowli,HYDERABAD,"Gachibowli village, Serilingampally Mandal and Municipality,Gachibowli village, Serilingampally Mandal and Municipality - Hyderabad",500032,10.30am-9.30pm,18001034731
471,Avadi - Thambi,CHENNAI,"Avadi,Plot No 366, Kamaraj Nagar Main Road,Avadi, Chennai",600071,8am-9pm,18001029981
472,Perunglathur,CHENNAI,"RRL FRESH Srinivasa Nagar Perungalathur,6/17  Kalaignar NedunchalaiSrinivasa Nagar    Peerkankaranai Village,Perungalathur",600063,10am-9pam,18001029999
473,Balapur x Road Chandra Nagar,HYDERABAD,"RRL Fresh Balapur x Road Chanda Nagar,Sy No. 132 to 139,Block No. 5,Chanda Nagar - Hyderabad",500097,8am-9pm,18001029273
474,Star Plaza,MANDYA,"Residing at No-2220 100ft Road,Star plaza,Gandinagar K.B Circle, Mandya, Bangalore",571401,10am-9pam,18001037341
475,District Centre,BHUBANESHWAR,"Plot No. 314, Mauza, Chandrasekharpur , bhubaneswar",751023,10.30am-9.30pm,18001033888
476,Vijaynagar Mysore,MYSORE,"716/B, 7th cross,10th Main1st Stage,Vijaynagara,Mysore.",570017,9am-9pm,18001033483
477,Sangareddy,Sangareddy,"RRL Faresh Sangareddy Telangana, H.No 13 -15/A 29 (OLD)  4-8-89[New},Sy.Nos 206/1 & 207/1, Kalvakunta Sangareddy Town Medak Dist",500038,10am-9pam,18001029245
478,"Gangotri, Uttarpara",KOLKATA,"Gangotri Apartment,Gangotri Apartment, 25 B.R.B G.T Road,Uttarpara, Hooghly, West Bengal",700001,10.30am-9.30pm,18001028270
479,Medchal,HYDERABAD,"Pabbas Kapardhi Towers Ground Floor,Part B Bearing Sy. Nos.236&237, Plot no. 1 to 8,Medchal Village & Gram Panchayat, Medchal Mandal 501401",501401,10am-9pam,18001032534
480,Miyapur,HYDERABAD,"RRL Fresh Miyapur Hyderabad,Plot No-2&3 in Sy Nos 198/1A & 206/A Shop Nos G1&G2 Madeenaguda Village,Serillngampally Mandal UnderGHMC Serillingampally Circle 500050",500050,10am-9pam,18001035603
481,"SanatNagar, Motinagar",HYDERABAD,"H No. 7-2-1813/5/A/1, Sanatnagar (Fateh Nagar), TS no. 4, Block F, Ward 3, Bahalool Khan Guda(V), Ameerpet (M), Hyderabad",500018,10am-9pam,18001036484
482,"Suchitra Junction, Kompally",HYDERABAD,"Plot No C2 & C3 in survey no. 12&24 Pet Basheerbad (V), Quthbullapur (M), RR District -",500055,10am-9pam,18001037110
483,Mahatab Road,BHUBANESHWAR,"Plot No.1707 ,  Khata No.1126,  Near Narayani Club, Dakbangala Square,   Village - Kapilaprasad, Unit-23,   Bhubaneswar: 751002.",751002,7am-9pm,18001032453
484,Gandamunda,BHUBANESHWAR,"Plot No 400(P),sub-plot No-A,khata No-349,Mauza Bhimpur,PS Airfied Bhubaneswar Dist:Khurda ,Odisha",752050,10.30am-9.30pm,18001037284
485,GGP Colony,BHUBANESHWAR,"RRL Fresh GGP Colony Bhubaneswar, Plot 1015/2921  Khata 423/1438  GGP Colony, Goda Gobinath Prasad  Near Bhagawat Sandhan Mauza Bhubaneswar City  Unit No 37  Khurda Dist",751010,10.30am-9.30pm,18001036423
486,RF Nagothane,RAIGAD,"RRL Fresh Nagothane,Shops Nos 13 to 15 and 32 Shopping Centre,Petrochemicals Township Reliance Industries Ltd,Nagothane Manufacturing Division",402125,10am-9pam,18001030006
